timestamp,station_id,total_pile_count,session_starts,charging_minutes,energy_kwh,average_occupied_count,peak_occupied_count,average_available_count,station_load
2019-01-01 13:00:00Z,1,2,1,40.15,2.423863,0.669167,1,1.330833,0.334583
2019-01-01 14:00:00Z,1,2,0,60.0,3.622212,1.0,1,1.0,0.5
2019-01-01 15:00:00Z,1,2,1,47.2,5.07145,0.786667,1,1.213333,0.393333
2019-01-01 16:00:00Z,1,2,2,58.1833,6.652051,0.969722,2,1.030278,0.484861
2019-01-01 17:00:00Z,1,2,1,69.6333,8.039545,1.160556,2,0.839444,0.580278
2019-01-01 18:00:00Z,1,2,1,74.6,8.612346,1.243333,2,0.756667,0.621667
2019-01-01 19:00:00Z,1,2,3,75.75,8.176477,1.2625,2,0.7375,0.63125
2019-01-01 20:00:00Z,1,2,0,62.4333,4.675056,1.040556,2,0.959444,0.520278
2019-01-01 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-01 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-01 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 14:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 15:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 19:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-02 21:00:00Z,1,2,1,23.9667,2.811079,0.399444,1,1.600556,0.199722
2019-01-02 22:00:00Z,1,2,0,20.3333,2.384921,0.338889,1,1.661111,0.169444
2019-01-02 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 14:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 15:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-03 17:00:00Z,1,2,1,45.2333,5.476748,0.753889,1,1.246111,0.376944
2019-01-03 18:00:00Z,1,2,1,102.3167,12.340701,1.705278,2,0.294722,0.852639
2019-01-03 19:00:00Z,1,2,0,104.0,12.542623,1.733333,2,0.266667,0.866667
2019-01-03 20:00:00Z,1,2,0,60.0,7.264662,1.0,1,1.0,0.5
2019-01-03 21:00:00Z,1,2,0,60.0,7.264662,1.0,1,1.0,0.5
2019-01-03 22:00:00Z,1,2,0,7.9833,0.966604,0.133056,1,1.866944,0.066528
2019-01-03 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 14:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 15:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 19:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-04 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 12:00:00Z,1,2,1,12.3667,1.346811,0.206111,1,1.793889,0.103056
2019-01-05 13:00:00Z,1,2,0,21.1667,2.305189,0.352778,1,1.647222,0.176389
2019-01-05 14:00:00Z,1,2,1,14.5333,1.770252,0.242222,1,1.757778,0.121111
2019-01-05 15:00:00Z,1,2,2,28.15,2.888894,0.469167,2,1.530833,0.234583
2019-01-05 16:00:00Z,1,2,1,91.8,6.953634,1.53,2,0.47,0.765
2019-01-05 17:00:00Z,1,2,0,107.15,8.377039,1.785833,2,0.214167,0.892917
2019-01-05 18:00:00Z,1,2,0,58.7667,3.185181,0.979444,1,1.020556,0.489722
2019-01-05 19:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-05 20:00:00Z,1,2,1,55.8667,3.481342,0.931111,1,1.068889,0.465556
2019-01-05 21:00:00Z,1,2,1,52.6667,4.167559,0.877778,1,1.122222,0.438889
2019-01-05 22:00:00Z,1,2,0,22.75,2.669099,0.379167,1,1.620833,0.189583
2019-01-05 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 13:00:00Z,1,2,1,54.3333,5.933829,0.905556,1,1.094444,0.452778
2019-01-06 14:00:00Z,1,2,0,33.8167,3.693171,0.563611,1,1.436389,0.281806
2019-01-06 15:00:00Z,1,2,1,27.5833,0.839412,0.459722,1,1.540278,0.229861
2019-01-06 16:00:00Z,1,2,0,60.0,1.82591,1.0,1,1.0,0.5
2019-01-06 17:00:00Z,1,2,1,75.9833,3.763102,1.266389,2,0.733611,0.633194
2019-01-06 18:00:00Z,1,2,0,109.25,8.770811,1.820833,2,0.179167,0.910417
2019-01-06 19:00:00Z,1,2,2,60.5,4.012577,1.008333,2,0.991667,0.504167
2019-01-06 20:00:00Z,1,2,1,106.5667,10.177573,1.776111,2,0.223889,0.888056
2019-01-06 21:00:00Z,1,2,0,42.6667,4.340616,0.711111,2,1.288889,0.355556
2019-01-06 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-06 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 13:00:00Z,1,2,1,49.7667,2.637878,0.829444,1,1.170556,0.414722
2019-01-07 14:00:00Z,1,2,0,55.45,2.939122,0.924167,1,1.075833,0.462083
2019-01-07 15:00:00Z,1,2,1,2.25,0.249193,0.0375,1,1.9625,0.01875
2019-01-07 16:00:00Z,1,2,0,60.0,6.645159,1.0,1,1.0,0.5
2019-01-07 17:00:00Z,1,2,0,53.7833,5.956647,0.896389,1,1.103611,0.448194
2019-01-07 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 19:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-07 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 14:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 15:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 19:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-08 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 13:00:00Z,1,2,1,43.1833,2.321602,0.719722,1,1.280278,0.359861
2019-01-09 14:00:00Z,1,2,1,110.8333,9.386692,1.847222,2,0.152778,0.923611
2019-01-09 15:00:00Z,1,2,1,57.8,2.431705,0.963333,2,1.036667,0.481667
2019-01-09 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 17:00:00Z,1,2,1,53.2167,6.452097,0.886944,1,1.113056,0.443472
2019-01-09 18:00:00Z,1,2,0,60.0,7.274522,1.0,1,1.0,0.5
2019-01-09 19:00:00Z,1,2,0,25.2667,3.063382,0.421111,1,1.578889,0.210556
2019-01-09 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-09 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 14:00:00Z,1,2,1,9.55,1.037349,0.159167,1,1.840833,0.079583
2019-01-10 15:00:00Z,1,2,0,51.45,5.588651,0.8575,1,1.1425,0.42875
2019-01-10 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 19:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-10 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 13:00:00Z,1,2,1,47.8667,2.588623,0.797778,1,1.202222,0.398889
2019-01-11 14:00:00Z,1,2,1,92.6167,6.849271,1.543611,2,0.456389,0.771806
2019-01-11 15:00:00Z,1,2,0,44.0167,2.401106,0.733611,2,1.266389,0.366806
2019-01-11 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 19:00:00Z,1,2,1,16.4833,0.89,0.274722,1,1.725278,0.137361
2019-01-11 20:00:00Z,1,2,0,60.0,3.239634,1.0,1,1.0,0.5
2019-01-11 21:00:00Z,1,2,0,38.4,2.073366,0.64,1,1.36,0.32
2019-01-11 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-11 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 13:00:00Z,1,2,1,23.05,2.794653,0.384167,1,1.615833,0.192083
2019-01-12 14:00:00Z,1,2,1,46.6167,3.482917,0.776944,1,1.223056,0.388472
2019-01-12 15:00:00Z,1,2,1,114.7,6.70159,1.911667,2,0.088333,0.955833
2019-01-12 16:00:00Z,1,2,0,119.5333,6.996521,1.992222,2,0.007778,0.996111
2019-01-12 17:00:00Z,1,2,1,66.2667,4.241817,1.104444,2,0.895556,0.552222
2019-01-12 18:00:00Z,1,2,1,112.85,8.670325,1.880833,2,0.119167,0.940417
2019-01-12 19:00:00Z,1,2,0,63.75,5.96913,1.0625,2,0.9375,0.53125
2019-01-12 20:00:00Z,1,2,0,30.2333,2.918048,0.503889,1,1.496111,0.251944
2019-01-12 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-12 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 14:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 15:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 19:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-13 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 14:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 15:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2019-01-14 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
